R 18:07:06.880: 08,02,C0,00,00,0B,00,00,00,07,02,56,00,20,00,00,00,60,08,
R 07:58:05.614: 08,02,C2,A5,00,31,00,00,02,A7,01,B2,00,FF,C4,05,00,03,01,01,03,E9,41,97,00,00,41,C8,7A,E1,44,7C,79,AC,41,DF,5E,05,41,B6,84,00,05,57,03,3D,00,00,00,00,02,A5,00,00,00,00,08,
R 07:58:06.608: 08,02,C2,A6,00,31,00,00,02,A8,01,AF,00,FF,C4,05,00,03,01,01,03,E9,41,97,00,00,41,C8,8F,5C,44,7C,7C,3D,41,DC,AE,C6,41,B6,16,00,05,57,03,3D,00,00,00,00,02,A6,00,00,00,00,08,
R 07:58:07.612: 08,02,C2,A7,00,31,00,00,02,A9,01,B3,00,FF,C4,05,00,03,01,01,03,E9,41,96,00,00,41,C8,8F,5C,44,7C,7A,DC,41,DE,1E,C0,41,B5,A6,00,05,58,03,3D,00,00,00,00,02,A7,00,00,00,00,08,
R 07:58:08.614: 08,02,C2,A8,00,31,00,00,02,AA,01,B2,00,FF,C4,05,00,03,01,01,03,E9,41,97,00,00,41,C8,A3,D7,44,7C,77,C1,41,E1,5A,B1,41,B5,36,00,05,58,03,3D,00,00,00,00,02,A8,00,00,00,00,08,
R 07:58:09.608: 08,02,C2,A9,00,31,00,00,02,AB,01,B0,00,FF,C4,05,00,03,01,01,03,E9,41,97,00,00,41,C8,CC,CD,44,7C,7A,D1,41,DE,29,92,41,B4,E0,00,05,58,03,3D,00,00,00,00,02,A9,00,00,00,00,08,
R 07:58:10.615: 08,02,C2,AA,00,31,00,00,02,AC,01,B6,00,FF,C4,05,00,03,01,01,03,E9,41,96,00,00,41,C8,E1,48,44,7C,79,33,41,DF,DA,7B,41,B4,C8,00,05,57,03,3D,00,00,00,00,02,AA,00,00,00,00,08,
R 07:58:11.614: 08,02,C2,AB,00,31,00,00,02,AD,01,B4,00,FF,C4,05,00,03,01,01,03,E9,41,96,80,00,41,C8,E1,48,44,7C,78,EA,41,E0,26,3E,41,B4,9C,00,05,58,03,3D,00,00,00,00,02,AB,00,00,00,00,08,
R 07:58:12.608: 08,02,C2,AC,00,31,00,00,02,AE,01,B8,00,FF,C4,05,00,03,01,01,03,E9,41,97,80,00,41,C9,0A,3D,44,7C,7A,5D,41,DE,A6,09,41,B4,9E,00,05,58,03,3D,00,00,00,00,02,AC,00,00,00,00,08,
R 07:58:13.629: 08,02,C2,AD,00,31,00,00,02,AF,01,B6,00,FF,C4,05,00,03,01,01,03,E9,41,97,80,00,41,C9,1E,B8,44,7C,79,73,41,DF,99,8C,41,B4,B6,00,05,58,03,3D,00,00,00,00,02,AD,00,00,00,00,08,
R 07:58:14.615: 08,02,C2,AE,00,31,00,00,02,B0,01,B5,00,FF,C4,05,00,03,01,01,03,E9,41,97,80,00,41,C9,47,AE,44,7C,77,FB,41,E1,1F,2A,41,B4,CE,00,05,57,03,3D,00,00,00,00,02,AE,00,00,00,00,08,
R 07:58:15.615: 08,02,C2,AF,00,31,00,00,02,B1,01,B8,00,FF,C4,05,00,03,01,01,03,E9,41,98,00,00,41,C9,5C,29,44,7C,7A,66,41,DE,9B,36,41,B4,E6,00,05,58,03,3D,00,00,00,00,02,AF,00,00,00,00,08,
R 07:58:16.612: 08,02,C2,B0,00,31,00,00,02,B2,01,B8,00,FF,C4,05,00,03,01,01,03,E9,41,97,80,00,41,C9,70,A4,44,7C,7A,5F,41,DE,A0,9F,41,B4,E6,00,05,58,03,3E,00,00,00,00,02,B0,00,00,00,00,08,
R 07:58:17.608: 08,02,C2,B1,00,31,00,00,02,B3,01,BA,00,FF,C4,05,00,03,01,01,03,E9,41,98,00,00,41,C9,85,1F,44,7C,79,E1,41,DF,27,E8,41,B4,E8,00,05,58,03,3D,00,00,00,00,02,B1,00,00,00,00,08,
R 07:58:18.614: 08,02,C2,B2,00,31,00,00,02,B4,01,BC,00,FF,C4,05,00,03,01,01,03,E9,41,97,80,00,41,C9,99,9A,44,7C,79,A4,41,DF,63,6E,41,B4,D2,00,05,57,03,3D,00,00,00,00,02,B2,00,00,00,00,08,
R 07:58:19.614: 08,02,C2,B3,00,31,00,00,02,B5,01,B9,00,FF,C4,05,00,03,01,01,03,E9,41,98,80,00,41,C9,AE,14,44,7C,79,83,41,DF,89,50,41,B4,7A,00,05,58,03,3D,00,00,00,00,02,B3,00,00,00,00,08,
R 07:58:21.612: 08,02,C2,B4,00,31,00,00,02,B6,01,BE,00,FF,C4,05,00,03,01,01,03,E9,41,99,80,00,41,C9,D7,0A,44,7C,79,A1,41,DF,68,D8,41,B3,DE,00,05,57,03,3D,00,00,00,00,02,B4,00,00,00,00,08,
R 07:58:22.617: 08,02,C2,B6,00,31,00,00,02,B8,01,BC,00,FF,C4,05,00,03,01,01,03,E9,41,99,00,00,41,CA,14,7B,44,7C,7A,C0,41,DE,3F,38,41,B3,2E,00,05,57,03,3D,00,00,00,00,02,B6,00,00,00,00,08,
R 07:58:23.618: 08,02,C2,B7,00,31,00,00,02,B9,01,C2,00,FF,C4,05,00,03,01,01,03,E9,41,99,00,00,41,CA,28,F6,44,7C,7A,9C,41,DE,65,19,41,B3,18,00,05,57,03,3D,00,00,00,00,02,B7,00,00,00,00,08,
R 07:58:24.614: 08,02,C2,B8,00,31,00,00,02,BA,01,BE,00,FF,C4,05,00,03,01,01,03,E9,41,99,00,00,41,CA,51,EC,44,7C,80,FD,41,D7,BC,83,41,B2,D6,00,05,57,03,3D,00,00,00,00,02,B8,00,00,00,00,08,
R 07:58:25.617: 08,02,C2,B9,00,31,00,00,02,BB,01,C4,00,FF,C4,05,00,03,01,01,03,E9,41,99,80,00,41,CA,66,66,44,7C,83,B7,41,D4,E1,FA,41,B2,EE,00,05,57,03,3D,00,00,00,00,02,B9,00,00,00,00,08,
R 07:58:26.614: 08,02,C2,BA,00,31,00,00,02,BC,01,C4,00,FF,C4,05,00,03,01,02,03,E9,41,9A,00,00,41,CA,7A,E1,44,7C,85,8A,41,D2,FA,F4,41,B3,1E,00,05,58,03,3D,00,00,00,00,02,BA,00,00,00,00,08,
R 07:58:28.618: 08,02,C2,BB,00,31,00,00,02,BD,01,C4,00,FF,C4,05,03,03,01,02,03,E9,41,9A,80,00,41,CA,A3,D7,44,7C,84,33,41,D4,60,1B,41,B2,98,00,05,57,03,3D,00,00,00,00,02,BB,00,00,00,00,08,
R 07:58:29.615: 08,02,C2,BD,00,31,00,00,02,BF,01,C9,00,FF,C4,05,03,03,01,02,03,E9,41,99,00,00,41,CA,A3,D7,44,7C,85,77,41,D3,10,99,41,B3,EA,00,05,57,03,3D,00,00,00,00,02,BD,00,00,00,00,08,
R 07:58:30.615: 08,02,C2,BE,00,31,00,00,02,C0,01,C8,00,FF,C4,05,03,03,01,02,03,E9,41,99,00,00,41,CA,A3,D7,44,7C,83,E1,41,D4,B6,B0,41,B4,16,00,05,58,03,3D,00,00,00,00,02,BE,00,00,00,00,08,
R 07:58:31.614: 08,02,C2,BF,00,31,00,00,02,C1,01,CA,00,FF,C4,05,03,03,01,02,03,E9,41,99,80,00,41,CA,A3,D7,44,7C,85,0D,41,D3,7C,D4,41,B3,BC,00,05,58,03,3D,00,00,00,00,02,BF,00,00,00,00,08,
R 07:58:32.614: 08,02,C2,C0,00,31,00,00,02,C2,01,C8,00,FF,C4,05,03,03,01,02,03,EA,41,9A,00,00,41,CA,A3,D7,44,7C,84,83,41,D4,0E,EF,41,B3,64,00,05,57,03,3D,00,00,00,00,02,C0,00,00,00,00,08,
R 07:58:33.616: 08,02,C2,C1,00,31,00,00,02,C3,01,CE,00,FF,C4,05,03,03,01,02,03,E9,41,9A,00,00,41,CA,B8,52,44,7C,84,48,41,D4,4A,75,41,B3,90,00,05,57,03,3D,00,00,00,00,02,C1,00,00,00,00,08,
R 07:58:34.608: 08,02,C2,C2,00,31,00,00,02,C4,01,D0,00,FF,C4,05,03,03,01,02,03,E9,41,9A,80,00,41,CA,CC,CD,44,7C,85,0F,41,D3,7C,D4,41,B3,D4,00,05,57,03,3D,00,00,00,00,02,C2,00,00,00,00,08,
R 07:58:35.614: 08,02,C2,C3,00,31,00,00,02,C5,01,CC,00,FF,C4,05,03,03,01,02,03,E9,41,9B,00,00,41,CA,E1,48,44,7C,83,53,41,D5,48,CB,41,B4,88,00,05,58,03,3D,00,00,00,00,02,C3,00,00,00,00,08,
R 07:58:36.612: 08,02,C2,C4,00,31,00,00,02,C6,01,D0,00,FF,C4,05,03,03,01,02,03,E9,41,9A,80,00,41,CA,E1,48,44,7C,84,7B,41,D4,14,58,41,B4,E2,00,05,57,03,3D,00,00,00,00,02,C4,00,00,00,00,08,
R 07:58:38.614: 08,02,C2,C5,00,31,00,00,02,C7,01,CD,00,FF,C4,05,03,03,01,02,03,E9,41,9B,00,00,41,CA,E1,48,44,7C,84,88,41,D4,09,86,41,B5,26,00,05,57,03,3D,00,00,00,00,02,C5,00,00,00,00,08,
R 07:58:40.614: 08,02,C2,C7,00,31,00,00,02,C9,01,D4,00,FF,C4,05,03,03,01,02,03,E9,41,9C,00,00,41,CB,0A,3D,44,7C,84,1A,41,D4,7B,29,41,B5,54,00,05,58,03,3D,00,00,00,00,02,C7,00,00,00,00,08,
R 07:58:41.608: 08,02,C2,C9,00,31,00,00,02,CB,01,D4,00,FF,C4,05,03,03,01,02,03,E9,41,9B,00,00,41,CB,1E,B8,44,7C,83,96,41,D5,02,72,41,B5,6C,00,05,57,03,3D,00,00,00,00,02,C9,00,00,00,00,08,
R 07:58:42.614: 08,02,C2,CA,00,31,00,00,02,CC,01,D6,00,FF,C4,05,03,03,01,02,03,E9,41,9B,80,00,41,CB,1E,B8,44,7C,83,D8,41,D4,C1,82,41,B5,6C,00,05,57,03,3D,00,00,00,00,02,CA,00,00,00,00,08,
R 07:58:43.616: 08,02,C2,CB,00,31,00,00,02,CD,01,D4,00,FF,C4,05,03,03,01,02,03,E9,41,9B,80,00,41,CB,1E,B8,44,7C,83,4F,41,D5,4E,34,41,B5,28,00,05,58,03,3D,00,00,00,00,02,CB,00,00,00,00,08,
R 07:58:44.608: 08,02,C2,CC,00,31,00,00,02,CE,01,DA,00,FF,C4,05,03,03,01,02,03,E9,41,9B,80,00,41,CB,1E,B8,44,7C,84,88,41,D4,09,86,41,B4,FC,00,05,57,03,3D,00,00,00,00,02,CC,00,00,00,00,08,
R 07:58:45.608: 08,02,C2,CD,00,31,00,00,02,CF,01,D8,00,FF,C4,05,03,03,01,02,03,E9,41,9C,80,00,41,CB,1E,B8,44,7C,85,2C,41,D3,5C,5C,41,B4,E6,00,05,58,03,3D,00,00,00,00,02,CD,00,00,00,00,08,
R 07:58:46.612: 08,02,C2,CE,00,31,00,00,02,D0,01,DB,00,FF,C4,05,03,03,01,02,03,E9,41,9B,80,00,41,CB,1E,B8,44,7C,83,E8,41,D4,B1,46,41,B4,E6,00,05,57,03,3C,00,00,00,00,02,CE,00,00,00,00,08,
R 07:58:47.614: 08,02,C2,CF,00,31,00,00,02,D1,01,DB,00,FF,C4,05,03,03,01,02,03,E9,41,9C,80,00,41,CB,1E,B8,44,7C,83,1A,41,D5,84,52,41,B4,D0,00,05,58,03,3D,00,00,00,00,02,CF,00,00,00,00,08,
R 07:58:48.620: 08,02,C2,D0,00,31,00,00,02,D2,01,D8,00,FF,C4,05,03,03,01,02,03,E9,41,9C,80,00,41,CB,33,33,44,7C,85,40,41,D3,46,B6,41,B4,D2,00,05,57,03,3D,00,00,00,00,02,D0,00,00,00,00,08,
R 07:58:49.612: 08,02,C2,D1,00,31,00,00,02,D3,01,DD,00,FF,C4,05,03,03,01,01,03,E9,41,9C,00,00,41,CB,0A,3D,44,7C,85,61,41,D3,26,3F,41,B4,CE,00,05,57,03,3D,00,00,00,00,02,D1,00,00,00,00,08,
R 07:58:50.619: 08,02,C2,D2,00,31,00,00,02,D4,01,DD,00,FF,C4,05,03,03,01,01,03,E9,41,9C,00,00,41,CA,F5,C3,44,7C,84,93,41,D3,FE,B3,41,B4,B6,00,05,58,03,3D,00,00,00,00,02,D2,00,00,00,00,08,
R 07:58:51.614: 08,02,C2,D3,00,31,00,00,02,D5,01,DB,00,FF,C4,05,03,03,01,01,03,E9,41,9C,80,00,41,CA,E1,48,44,7C,84,97,41,D3,F9,4A,41,B4,B6,00,05,57,03,3D,00,00,00,00,02,D3,00,00,00,00,08,
R 07:58:52.614: 08,02,C2,D4,00,31,00,00,02,D6,01,DF,00,FF,C4,05,03,03,01,01,03,E9,41,9C,80,00,41,CA,CC,CD,44,7C,84,E1,41,D3,AD,87,41,B4,CC,00,05,58,03,3D,00,00,00,00,02,D4,00,00,00,00,08,
R 07:58:54.614: 08,02,C2,D5,00,31,00,00,02,D7,01,DE,00,FF,C4,05,00,03,01,00,03,E9,41,9C,00,00,41,CA,E1,48,44,7C,84,71,41,D4,1F,2B,41,B4,CC,00,05,57,03,3D,00,00,00,00,02,D5,00,00,00,00,08,
R 07:58:55.614: 08,02,C2,D7,00,31,00,00,02,D9,01,E9,00,FF,C4,05,00,03,01,00,03,E9,41,9C,80,00,41,CA,CC,CD,44,7C,83,C4,41,D4,D7,28,41,B6,48,00,05,57,03,3D,00,00,00,00,02,D7,00,00,00,00,08,
R 07:58:56.612: 08,02,C2,D8,00,31,00,00,02,DA,01,E2,00,FF,C4,05,00,03,01,00,03,E9,41,9D,00,00,41,CA,CC,CD,44,7C,84,25,41,D4,70,57,41,B6,60,00,05,57,03,3D,00,00,00,00,02,D8,00,00,00,00,08,
R 07:58:57.615: 08,02,C2,D9,00,31,00,00,02,DB,01,EF,00,FF,C4,05,00,03,01,00,03,E9,41,9C,80,00,41,CA,CC,CD,44,7C,85,17,41,D3,72,01,41,B6,60,00,05,57,03,3D,00,00,00,00,02,D9,00,00,00,00,08,
R 07:58:58.627: 08,02,C2,DA,00,31,00,00,02,DC,01,E5,00,FF,C4,05,00,03,01,00,03,E9,41,9D,00,00,41,CA,CC,CD,44,7C,84,FB,41,D3,92,79,41,B6,76,00,05,58,03,3D,00,00,00,00,02,DA,00,00,00,00,08,
R 07:58:59.621: 08,02,C2,DB,00,31,00,00,02,DD,01,E5,00,FF,C4,05,00,03,01,00,03,E9,41,9D,00,00,41,CA,E1,48,44,7C,83,86,41,D5,12,AE,41,B6,76,00,05,57,03,3D,00,00,00,00,02,DB,00,00,00,00,08,
R 07:59:00.609: 08,02,C2,DC,00,31,00,00,02,DE,01,EA,00,FF,C4,05,00,03,01,00,03,E9,41,9C,80,00,41,CA,E1,48,44,7C,84,61,41,D4,2F,67,41,B6,76,00,05,57,03,3D,00,00,00,00,02,DC,00,00,00,00,08,
R 07:59:01.862: 08,02,C2,DD,00,31,00,00,02,DF,01,E8,00,FF,C4,05,00,03,01,00,03,E9,41,9C,80,00,41,CA,F5,C3,44,7C,84,78,41,D4,19,C2,41,B6,4A,00,05,58,03,3D,00,00,00,00,02,DD,00,00,00,00,08,
R 07:59:02.615: 08,02,C2,DE,00,31,00,00,02,E0,01,EB,00,FF,C4,05,00,03,01,00,03,E9,41,9C,80,00,41,CA,F5,C3,44,7C,83,A9,41,D4,F2,36,41,B6,34,00,05,57,03,3D,00,00,00,00,02,DE,00,00,00,00,08,
R 07:59:03.617: 08,02,C2,DF,00,31,00,00,02,E1,01,EA,00,FF,C4,05,00,03,01,00,03,E9,41,9C,80,00,41,CA,F5,C3,44,7C,85,37,41,D3,51,89,41,B6,34,00,05,57,03,3D,00,00,00,00,02,DF,00,00,00,00,08,
R 07:59:04.615: 08,02,C2,E0,00,31,00,00,02,E2,01,E9,00,FF,C4,05,00,03,01,00,03,E9,41,9C,00,00,41,CA,F5,C3,44,7C,84,B2,41,D3,DE,3B,41,B6,1E,00,05,57,03,3D,00,00,00,00,02,E0,00,00,00,00,08,
R 07:59:06.608: 08,02,C2,E1,00,31,00,00,02,E3,01,ED,00,FF,C4,05,00,03,01,00,03,E9,41,9E,00,00,41,CB,1E,B8,44,7C,85,EE,41,D2,94,23,41,B5,DC,00,05,57,03,3D,00,00,00,00,02,E1,00,00,00,00,08,
R 07:59:07.617: 08,02,C2,E3,00,31,00,00,02,E5,01,EC,00,FF,C4,05,00,03,01,00,03,E9,41,9D,00,00,41,CB,1E,B8,44,7C,84,2A,41,D4,6A,ED,41,B5,9A,00,05,57,03,3D,00,00,00,00,02,E3,00,00,00,00,08,
R 07:59:08.614: 08,02,C2,E4,00,31,00,00,02,E6,01,F0,00,FF,C4,05,00,03,01,00,03,E9,41,9D,80,00,41,CB,33,33,44,7C,85,A4,41,D2,DF,E6,41,B5,C6,00,05,57,03,3D,00,00,00,00,02,E4,00,00,00,00,08,
R 07:59:09.862: 08,02,C2,E5,00,31,00,00,02,E7,01,ED,00,FF,C4,05,00,03,01,00,03,E9,41,9D,80,00,41,CB,1E,B8,44,7C,84,00,41,D4,96,38,41,B5,84,00,05,58,03,3D,00,00,00,00,02,E5,00,00,00,00,08,
R 07:59:11.608: 08,02,C2,E6,00,31,00,00,02,E8,01,F2,00,FF,C4,05,00,03,01,00,03,E9,41,9E,00,00,41,CB,33,33,44,7C,82,9A,41,D6,0B,9A,41,B5,84,00,05,57,03,3D,00,00,00,00,02,E6,00,00,00,00,08,
R 07:59:13.614: 08,02,C2,E8,00,31,00,00,02,EA,01,F1,00,FF,C4,05,00,03,01,00,03,E9,41,9D,80,00,41,CB,33,33,44,7C,7F,77,41,D9,52,5E,41,B5,84,00,05,57,03,3D,00,00,00,00,02,E8,00,00,00,00,08,
R 07:59:15.615: 08,02,C2,EA,00,31,00,00,02,EC,01,F2,00,FF,C4,05,02,03,01,00,03,E9,41,9D,00,00,41,CA,E1,48,44,7C,85,23,41,D3,67,2E,41,B5,C2,00,05,57,03,3D,00,00,00,00,02,EA,00,00,00,00,08,
R 07:59:16.628: 08,02,C2,EC,00,31,00,00,02,EE,01,F9,00,FF,C4,05,01,03,01,01,03,E9,41,9D,00,00,41,CA,B8,52,44,7C,83,E6,41,D4,B1,46,41,B5,EE,00,05,57,03,3D,00,00,00,00,02,EC,00,00,00,00,08,
R 07:59:17.613: 08,02,C2,ED,00,31,00,00,02,EF,01,F6,00,FF,C4,05,01,03,01,01,03,E9,41,9E,00,00,41,CA,B8,52,44,7C,84,F7,41,D3,92,79,41,B5,EE,00,05,58,03,3D,00,00,00,00,02,ED,00,00,00,00,08,
R 07:59:18.614: 08,02,C2,EE,00,31,00,00,02,F0,01,FA,00,FF,C4,05,01,03,01,01,03,E9,41,9D,80,00,41,CA,B8,52,44,7C,84,2C,41,D4,6A,ED,41,B6,04,00,05,57,03,3D,00,00,00,00,02,EE,00,00,00,00,08,
R 07:59:19.614: 08,02,C2,EF,00,31,00,00,02,F1,01,FC,00,FF,C4,05,02,03,01,01,03,E9,41,9E,80,00,41,CA,CC,CD,44,7C,82,8D,41,D6,1B,D6,41,B5,AC,00,05,57,03,3D,00,00,00,00,02,EF,00,00,00,00,08,
R 07:59:20.875: 08,02,C2,F0,00,31,00,00,02,F2,01,F9,00,FF,C4,05,02,03,01,01,03,E9,41,9F,00,00,41,CA,E1,48,44,7C,84,49,41,D4,4A,75,41,B5,C2,00,05,57,03,3D,00,00,00,00,02,F0,00,00,00,00,08,
R 07:59:21.612: 08,02,C2,F1,00,31,00,00,02,F3,01,FF,00,FF,C4,05,02,03,01,01,03,E9,41,9E,00,00,41,CA,E1,48,44,7C,82,B1,41,D5,F5,F5,41,B5,AC,00,05,57,03,3D,00,00,00,00,02,F1,00,00,00,00,08,
R 07:59:22.614: 08,02,C2,F2,00,31,00,00,02,F4,01,FD,00,FF,C4,05,02,03,01,01,03,E9,41,9E,80,00,41,CA,E1,48,44,7C,84,49,41,D4,4A,75,41,B5,80,00,05,57,03,3D,00,00,00,00,02,F2,00,00,00,00,08,
R 07:59:23.674: 08,02,C2,F3,00,31,00,00,02,F5,02,02,00,FF,C4,05,02,03,01,01,03,E9,41,9E,00,00,41,CA,E1,48,44,7C,84,97,41,D3,F9,4A,41,B5,80,00,05,57,03,3D,00,00,00,00,02,F3,00,00,00,00,08,
R 07:59:24.614: 08,02,C2,F4,00,31,00,00,02,F6,02,01,00,FF,C4,05,01,03,01,01,03,E9,41,9F,80,00,41,CA,CC,CD,44,7C,84,06,41,D4,90,CE,41,B5,96,00,05,57,03,3D,00,00,00,00,02,F4,00,00,00,00,08,
R 07:59:25.612: 08,02,C2,F5,00,31,00,00,02,F7,01,FE,00,FF,C4,05,01,03,01,01,03,E9,41,9E,80,00,41,CA,E1,48,44,7C,82,17,41,D6,92,E3,41,B5,96,00,05,57,03,3D,00,00,00,00,02,F5,00,00,00,00,08,
R 07:59:26.859: 08,02,C2,F6,00,31,00,00,02,F8,02,03,00,FF,C4,05,01,03,01,01,03,E9,41,9F,00,00,41,CA,CC,CD,44,7C,83,9A,41,D5,02,72,41,B5,6A,00,05,57,03,3D,00,00,00,00,02,F6,00,00,00,00,08,
R 07:59:27.864: 08,02,C2,F7,00,31,00,00,02,F9,02,05,00,FF,C4,05,01,03,01,01,03,E9,41,9F,00,00,41,CA,B8,52,44,7C,84,53,41,D4,3F,A3,41,B5,0E,00,05,57,03,3D,00,00,00,00,02,F7,00,00,00,00,08,
R 07:59:28.617: 08,02,C2,F8,00,31,00,00,02,FA,02,03,00,FF,C4,05,01,03,01,01,03,E9,41,9F,00,00,41,CA,B8,52,44,7C,85,12,41,D3,77,6A,41,B4,E0,00,05,57,03,3D,00,00,00,00,02,F8,00,00,00,00,08,
R 07:59:29.615: 08,02,C2,F9,00,31,00,00,02,FB,02,09,00,FF,C4,05,01,03,01,01,03,E9,41,9F,80,00,41,CA,CC,CD,44,7C,81,A6,41,D7,09,F0,41,B4,CC,00,05,57,03,3D,00,00,00,00,02,F9,00,00,00,00,08,
R 07:59:30.865: 08,02,C2,FA,00,31,00,00,02,FC,02,06,00,FF,C4,05,01,03,01,01,03,E9,41,A1,00,00,41,CA,CC,CD,44,7C,83,CF,41,D4,CC,55,41,B4,A0,00,05,57,03,3D,00,00,00,00,02,FA,00,00,00,00,08,
R 07:59:31.865: 08,02,C2,FB,00,31,00,00,02,FD,02,07,00,FF,C4,05,01,03,01,01,03,E9,41,9F,80,00,41,CA,B8,52,44,7C,85,71,41,D3,16,03,41,B4,70,00,05,57,03,3D,00,00,00,00,02,FB,00,00,00,00,08,
R 07:59:32.615: 08,02,C2,FC,00,31,00,00,02,FE,02,09,00,FF,C4,05,01,03,01,01,03,E9,41,A1,00,00,41,CA,B8,52,44,7C,83,0D,41,D5,94,8E,41,B4,44,00,05,57,03,3C,00,00,00,00,02,FC,00,00,00,00,08,
R 07:59:33.624: 08,02,C2,FD,00,31,00,00,02,FF,02,07,00,FF,C4,05,01,03,01,01,03,E9,41,A0,00,00,41,CA,A3,D7,44,7C,83,C6,41,D4,D1,BE,41,B4,2C,00,05,57,03,3D,00,00,00,00,02,FD,00,00,00,00,08,
R 07:59:34.858: 08,02,C2,FE,00,31,00,00,03,00,02,0D,00,FF,C4,05,01,03,01,01,03,E9,41,9F,80,00,41,CA,A3,D7,44,7C,84,6A,41,D6,0B,9A,41,B4,CA,00,05,57,03,3D,00,00,00,00,02,FE,00,00,00,00,08,
R 07:59:35.877: 08,02,C2,FF,00,31,00,00,03,01,02,0C,00,FF,C4,05,01,03,01,01,03,E9,41,A0,00,00,41,CA,A3,D7,44,7C,83,66,41,D5,38,8F,41,B4,2C,00,05,58,03,3D,00,00,00,00,02,FF,00,00,00,00,08,
R 07:59:36.617: 08,02,C3,00,00,31,00,00,03,02,02,0A,00,FF,C4,05,01,03,01,01,03,E9,41,A0,00,00,41,CA,B8,52,44,7C,83,5F,41,D5,3D,F8,41,B4,00,00,05,57,03,3D,00,00,00,00,03,00,00,00,00,00,08,
R 07:59:37.862: 08,02,C3,01,00,31,00,00,03,03,02,0D,00,FF,C4,05,01,03,01,01,03,E9,41,9F,80,00,41,CA,A3,D7,44,7C,82,64,41,D6,41,B8,41,B4,2C,00,05,57,03,3D,00,00,00,00,03,01,00,00,00,00,08,
R 07:59:41.907: 08,02,C3,02,00,31,00,00,03,04,02,0C,00,FF,C4,05,01,03,01,01,03,E9,41,A0,00,00,41,CA,A3,D7,44,7C,82,08,41,D6,A3,1F,41,B4,42,00,05,57,03,3D,00,00,00,00,03,02,00,00,00,00,08,
R 07:59:42.865: 08,02,C3,06,00,31,00,00,03,08,02,12,00,FF,C4,05,01,03,01,01,03,E9,41,A1,00,00,41,CA,7A,E1,44,7C,84,63,41,D4,2F,67,41,B3,FE,00,05,58,03,3D,00,00,00,00,03,06,00,00,00,00,08,
R 07:59:43.614: 08,02,C3,07,00,31,00,00,03,09,02,14,00,FF,C4,05,01,03,01,01,03,E9,41,A2,00,00,41,CA,7A,E1,44,7C,83,45,41,D5,59,07,41,B3,E6,00,05,57,03,3C,00,00,00,00,03,07,00,00,00,00,08,
R 07:59:44.865: 08,02,C3,08,00,31,00,00,03,0A,02,12,00,FF,C4,05,01,03,01,01,03,E9,41,A1,80,00,41,CA,66,66,44,7C,84,81,41,D4,0E,EF,41,B3,D0,00,05,57,03,3D,00,00,00,00,03,08,00,00,00,00,08,
R 07:59:46.614: 08,02,C3,09,00,31,00,00,03,0B,02,17,00,FF,C4,05,01,03,01,01,03,E9,41,A1,80,00,41,CA,66,66,44,7C,85,0D,41,D3,7C,D4,41,B3,B8,00,05,57,03,3D,00,00,00,00,03,09,00,00,00,00,08,
R 07:59:47.615: 08,02,C3,0B,00,31,00,00,03,0D,02,18,00,FF,C4,05,01,03,01,01,03,E9,41,A1,00,00,41,CA,51,EC,44,7C,86,68,41,D2,12,44,41,B3,B8,00,05,57,03,3D,00,00,00,00,03,0B,00,00,00,00,08,
R 07:59:48.864: 08,02,C3,0C,00,31,00,00,03,0E,02,18,00,FF,C4,05,01,03,01,01,03,E9,41,A1,80,00,41,CA,51,EC,44,7C,83,CD,41,D4,CC,55,41,B3,B8,00,05,57,03,3D,00,00,00,00,03,0C,00,00,00,00,08,
R 07:59:49.865: 08,02,C3,0D,00,31,00,00,03,0F,02,17,00,FF,C4,05,01,03,01,01,03,E9,41,A1,80,00,41,CA,51,EC,44,7C,84,80,41,D4,0E,EF,41,B3,A0,00,05,57,03,3D,00,00,00,00,03,0D,00,00,00,00,08,
R 07:59:51.864: 08,02,C3,0E,00,31,00,00,03,10,02,1C,00,FF,C4,05,01,03,01,01,03,EA,41,A2,00,00,41,CA,3D,71,44,7C,85,E6,41,D2,99,8C,41,B3,A0,00,05,57,03,3D,00,00,00,00,03,0E,00,00,00,00,08,
R 07:59:53.858: 08,02,C3,10,00,31,00,00,03,12,02,1D,00,FF,C4,05,01,03,01,01,03,E9,41,A1,00,00,41,CA,51,EC,44,7C,83,38,41,D5,69,43,41,B3,A0,00,05,57,03,3D,00,00,00,00,03,10,00,00,00,00,08,
R 07:59:55.864: 08,02,C3,12,00,31,00,00,03,14,02,1D,00,FF,C4,05,00,03,01,00,03,E9,41,A1,80,00,41,CA,28,F6,44,7C,85,94,41,D2,F0,21,41,B3,A0,00,05,57,03,3D,00,00,00,00,03,12,00,00,00,00,08,
R 07:59:56.879: 08,02,C3,14,00,31,00,00,03,16,02,23,00,FF,C4,05,00,03,01,00,03,E9,41,A2,80,00,41,CA,14,7B,44,7C,83,BD,41,D4,DC,91,41,B3,9E,00,05,57,03,3D,00,00,00,00,03,14,00,00,00,00,08,
R 07:59:57.624: 08,02,C3,15,00,31,00,00,03,17,02,21,00,FF,C4,05,00,03,01,00,03,E9,41,A2,80,00,41,C9,EB,85,44,7C,84,60,41,D4,2F,67,41,B3,86,00,05,57,03,3D,00,00,00,00,03,15,00,00,00,00,08,
